Driver,LapNumber,TrackStatus,GP,Year
SAI,21.0,1,Miami Grand Prix,2023
SAI,22.0,1,Miami Grand Prix,2023
SAI,23.0,1,Miami Grand Prix,2023
SAI,24.0,1,Miami Grand Prix,2023
SAI,25.0,1,Miami Grand Prix,2023
SAI,26.0,1,Miami Grand Prix,2023
SAI,27.0,1,Miami Grand Prix,2023
SAI,28.0,1,Miami Grand Prix,2023
SAI,29.0,1,Miami Grand Prix,2023
SAI,30.0,1,Miami Grand Prix,2023
SAI,31.0,1,Miami Grand Prix,2023
SAI,32.0,1,Miami Grand Prix,2023
SAI,33.0,1,Miami Grand Prix,2023
SAI,34.0,1,Miami Grand Prix,2023
SAI,35.0,1,Miami Grand Prix,2023
SAI,36.0,1,Miami Grand Prix,2023
SAI,37.0,1,Miami Grand Prix,2023
SAI,38.0,1,Miami Grand Prix,2023
SAI,39.0,1,Miami Grand Prix,2023
SAI,40.0,1,Miami Grand Prix,2023
SAI,41.0,1,Miami Grand Prix,2023
SAI,42.0,1,Miami Grand Prix,2023
SAI,43.0,1,Miami Grand Prix,2023
SAI,44.0,1,Miami Grand Prix,2023
SAI,45.0,1,Miami Grand Prix,2023
SAI,46.0,1,Miami Grand Prix,2023
SAI,47.0,1,Miami Grand Prix,2023
SAI,48.0,1,Miami Grand Prix,2023
SAI,49.0,1,Miami Grand Prix,2023
SAI,50.0,1,Miami Grand Prix,2023
SAI,51.0,1,Miami Grand Prix,2023
SAI,52.0,1,Miami Grand Prix,2023
SAI,53.0,1,Miami Grand Prix,2023
SAI,54.0,1,Miami Grand Prix,2023
SAI,55.0,1,Miami Grand Prix,2023
SAI,56.0,1,Miami Grand Prix,2023
SAI,57.0,1,Miami Grand Prix,2023
HAM,1.0,1,Miami Grand Prix,2023
HAM,2.0,1,Miami Grand Prix,2023
HAM,3.0,1,Miami Grand Prix,2023
HAM,4.0,1,Miami Grand Prix,2023
HAM,5.0,1,Miami Grand Prix,2023
HAM,6.0,1,Miami Grand Prix,2023
HAM,7.0,1,Miami Grand Prix,2023
HAM,8.0,1,Miami Grand Prix,2023
HAM,9.0,1,Miami Grand Prix,2023
HAM,10.0,1,Miami Grand Prix,2023
HAM,11.0,1,Miami Grand Prix,2023
HAM,12.0,1,Miami Grand Prix,2023
HAM,13.0,1,Miami Grand Prix,2023
HAM,14.0,1,Miami Grand Prix,2023
HAM,15.0,1,Miami Grand Prix,2023
HAM,16.0,1,Miami Grand Prix,2023
HAM,17.0,1,Miami Grand Prix,2023
HAM,18.0,1,Miami Grand Prix,2023
HAM,19.0,1,Miami Grand Prix,2023
HAM,20.0,1,Miami Grand Prix,2023
HAM,21.0,1,Miami Grand Prix,2023
HAM,22.0,1,Miami Grand Prix,2023
HAM,23.0,1,Miami Grand Prix,2023
HAM,24.0,1,Miami Grand Prix,2023
HAM,25.0,1,Miami Grand Prix,2023
HAM,26.0,1,Miami Grand Prix,2023
HAM,27.0,1,Miami Grand Prix,2023
HAM,28.0,1,Miami Grand Prix,2023
HAM,29.0,1,Miami Grand Prix,2023
HAM,30.0,1,Miami Grand Prix,2023
HAM,31.0,1,Miami Grand Prix,2023
HAM,32.0,1,Miami Grand Prix,2023
HAM,33.0,1,Miami Grand Prix,2023
HAM,34.0,1,Miami Grand Prix,2023
HAM,35.0,1,Miami Grand Prix,2023
HAM,36.0,1,Miami Grand Prix,2023
HAM,37.0,1,Miami Grand Prix,2023
HAM,38.0,1,Miami Grand Prix,2023
HAM,39.0,1,Miami Grand Prix,2023
HAM,40.0,1,Miami Grand Prix,2023
HAM,41.0,1,Miami Grand Prix,2023
HAM,42.0,1,Miami Grand Prix,2023
HAM,43.0,1,Miami Grand Prix,2023
HAM,44.0,1,Miami Grand Prix,2023
HAM,45.0,1,Miami Grand Prix,2023
HAM,46.0,1,Miami Grand Prix,2023
HAM,47.0,1,Miami Grand Prix,2023
HAM,48.0,1,Miami Grand Prix,2023
HAM,49.0,1,Miami Grand Prix,2023
HAM,50.0,1,Miami Grand Prix,2023
HAM,51.0,1,Miami Grand Prix,2023
HAM,52.0,1,Miami Grand Prix,2023
HAM,53.0,1,Miami Grand Prix,2023
HAM,54.0,1,Miami Grand Prix,2023
HAM,55.0,1,Miami Grand Prix,2023
HAM,56.0,1,Miami Grand Prix,2023
HAM,57.0,1,Miami Grand Prix,2023
LEC,1.0,1,Miami Grand Prix,2023
LEC,2.0,1,Miami Grand Prix,2023
LEC,3.0,1,Miami Grand Prix,2023
LEC,4.0,1,Miami Grand Prix,2023
LEC,5.0,1,Miami Grand Prix,2023
LEC,6.0,1,Miami Grand Prix,2023
LEC,7.0,1,Miami Grand Prix,2023
LEC,8.0,1,Miami Grand Prix,2023
LEC,9.0,1,Miami Grand Prix,2023
LEC,10.0,1,Miami Grand Prix,2023
LEC,11.0,1,Miami Grand Prix,2023
LEC,12.0,1,Miami Grand Prix,2023
LEC,13.0,1,Miami Grand Prix,2023
LEC,14.0,1,Miami Grand Prix,2023
LEC,15.0,1,Miami Grand Prix,2023
LEC,16.0,1,Miami Grand Prix,2023
LEC,17.0,1,Miami Grand Prix,2023
LEC,18.0,1,Miami Grand Prix,2023
LEC,19.0,1,Miami Grand Prix,2023
LEC,20.0,1,Miami Grand Prix,2023
LEC,21.0,1,Miami Grand Prix,2023
LEC,22.0,1,Miami Grand Prix,2023
LEC,23.0,1,Miami Grand Prix,2023
LEC,24.0,1,Miami Grand Prix,2023
LEC,25.0,1,Miami Grand Prix,2023
LEC,26.0,1,Miami Grand Prix,2023
LEC,27.0,1,Miami Grand Prix,2023
LEC,28.0,1,Miami Grand Prix,2023
LEC,29.0,1,Miami Grand Prix,2023
LEC,30.0,1,Miami Grand Prix,2023
LEC,31.0,1,Miami Grand Prix,2023
LEC,32.0,1,Miami Grand Prix,2023
LEC,33.0,1,Miami Grand Prix,2023
LEC,34.0,1,Miami Grand Prix,2023
LEC,35.0,1,Miami Grand Prix,2023
LEC,36.0,1,Miami Grand Prix,2023
LEC,37.0,1,Miami Grand Prix,2023
LEC,38.0,1,Miami Grand Prix,2023
LEC,39.0,1,Miami Grand Prix,2023
LEC,40.0,1,Miami Grand Prix,2023
LEC,41.0,1,Miami Grand Prix,2023
LEC,42.0,1,Miami Grand Prix,2023
LEC,43.0,1,Miami Grand Prix,2023
LEC,44.0,1,Miami Grand Prix,2023
LEC,45.0,1,Miami Grand Prix,2023
LEC,46.0,1,Miami Grand Prix,2023
LEC,47.0,1,Miami Grand Prix,2023
LEC,48.0,1,Miami Grand Prix,2023
LEC,49.0,1,Miami Grand Prix,2023
LEC,50.0,1,Miami Grand Prix,2023
LEC,51.0,1,Miami Grand Prix,2023
LEC,52.0,1,Miami Grand Prix,2023
LEC,53.0,1,Miami Grand Prix,2023
LEC,54.0,1,Miami Grand Prix,2023
LEC,55.0,1,Miami Grand Prix,2023
LEC,56.0,1,Miami Grand Prix,2023
LEC,57.0,1,Miami Grand Prix,2023
GAS,1.0,1,Miami Grand Prix,2023
GAS,2.0,1,Miami Grand Prix,2023
GAS,3.0,1,Miami Grand Prix,2023
GAS,4.0,1,Miami Grand Prix,2023
GAS,5.0,1,Miami Grand Prix,2023
GAS,6.0,1,Miami Grand Prix,2023
GAS,7.0,1,Miami Grand Prix,2023
GAS,8.0,1,Miami Grand Prix,2023
GAS,9.0,1,Miami Grand Prix,2023
GAS,10.0,1,Miami Grand Prix,2023
GAS,11.0,1,Miami Grand Prix,2023
GAS,12.0,1,Miami Grand Prix,2023
GAS,13.0,1,Miami Grand Prix,2023
GAS,14.0,1,Miami Grand Prix,2023
GAS,15.0,1,Miami Grand Prix,2023
GAS,16.0,1,Miami Grand Prix,2023
GAS,17.0,1,Miami Grand Prix,2023
GAS,18.0,1,Miami Grand Prix,2023
GAS,19.0,1,Miami Grand Prix,2023
GAS,20.0,1,Miami Grand Prix,2023
GAS,21.0,1,Miami Grand Prix,2023
GAS,22.0,1,Miami Grand Prix,2023
GAS,23.0,1,Miami Grand Prix,2023
GAS,24.0,1,Miami Grand Prix,2023
GAS,25.0,1,Miami Grand Prix,2023
GAS,26.0,1,Miami Grand Prix,2023
GAS,27.0,1,Miami Grand Prix,2023
GAS,28.0,1,Miami Grand Prix,2023
GAS,29.0,1,Miami Grand Prix,2023
GAS,30.0,1,Miami Grand Prix,2023
GAS,31.0,1,Miami Grand Prix,2023
GAS,32.0,1,Miami Grand Prix,2023
GAS,33.0,1,Miami Grand Prix,2023
GAS,34.0,1,Miami Grand Prix,2023
GAS,35.0,1,Miami Grand Prix,2023
GAS,36.0,1,Miami Grand Prix,2023
GAS,37.0,1,Miami Grand Prix,2023
GAS,38.0,1,Miami Grand Prix,2023
GAS,39.0,1,Miami Grand Prix,2023
GAS,40.0,1,Miami Grand Prix,2023
GAS,41.0,1,Miami Grand Prix,2023
GAS,42.0,1,Miami Grand Prix,2023
GAS,43.0,1,Miami Grand Prix,2023
GAS,44.0,1,Miami Grand Prix,2023
GAS,45.0,1,Miami Grand Prix,2023
GAS,46.0,1,Miami Grand Prix,2023
GAS,47.0,1,Miami Grand Prix,2023
GAS,48.0,1,Miami Grand Prix,2023
GAS,49.0,1,Miami Grand Prix,2023
GAS,50.0,1,Miami Grand Prix,2023
GAS,51.0,1,Miami Grand Prix,2023
GAS,52.0,1,Miami Grand Prix,2023
GAS,53.0,1,Miami Grand Prix,2023
GAS,54.0,1,Miami Grand Prix,2023
GAS,55.0,1,Miami Grand Prix,2023
GAS,56.0,1,Miami Grand Prix,2023
GAS,57.0,1,Miami Grand Prix,2023
OCO,1.0,1,Miami Grand Prix,2023
OCO,2.0,1,Miami Grand Prix,2023
OCO,3.0,1,Miami Grand Prix,2023
OCO,4.0,1,Miami Grand Prix,2023
OCO,5.0,1,Miami Grand Prix,2023
OCO,6.0,1,Miami Grand Prix,2023
OCO,7.0,1,Miami Grand Prix,2023
OCO,8.0,1,Miami Grand Prix,2023
OCO,9.0,1,Miami Grand Prix,2023
OCO,10.0,1,Miami Grand Prix,2023
OCO,11.0,1,Miami Grand Prix,2023
OCO,12.0,1,Miami Grand Prix,2023
OCO,13.0,1,Miami Grand Prix,2023
OCO,14.0,1,Miami Grand Prix,2023
OCO,15.0,1,Miami Grand Prix,2023
OCO,16.0,1,Miami Grand Prix,2023
OCO,17.0,1,Miami Grand Prix,2023
OCO,18.0,1,Miami Grand Prix,2023
OCO,19.0,1,Miami Grand Prix,2023
OCO,20.0,1,Miami Grand Prix,2023
OCO,21.0,1,Miami Grand Prix,2023
OCO,22.0,1,Miami Grand Prix,2023
OCO,23.0,1,Miami Grand Prix,2023
OCO,24.0,1,Miami Grand Prix,2023
OCO,25.0,1,Miami Grand Prix,2023
OCO,26.0,1,Miami Grand Prix,2023
OCO,27.0,1,Miami Grand Prix,2023
OCO,28.0,1,Miami Grand Prix,2023
OCO,29.0,1,Miami Grand Prix,2023
OCO,30.0,1,Miami Grand Prix,2023
OCO,31.0,1,Miami Grand Prix,2023
OCO,32.0,1,Miami Grand Prix,2023
OCO,33.0,1,Miami Grand Prix,2023
OCO,34.0,1,Miami Grand Prix,2023
OCO,35.0,1,Miami Grand Prix,2023
OCO,36.0,1,Miami Grand Prix,2023
OCO,37.0,1,Miami Grand Prix,2023
OCO,38.0,1,Miami Grand Prix,2023
OCO,39.0,1,Miami Grand Prix,2023
OCO,40.0,1,Miami Grand Prix,2023
OCO,41.0,1,Miami Grand Prix,2023
OCO,42.0,1,Miami Grand Prix,2023
OCO,43.0,1,Miami Grand Prix,2023
OCO,44.0,1,Miami Grand Prix,2023
OCO,45.0,1,Miami Grand Prix,2023
OCO,46.0,1,Miami Grand Prix,2023
OCO,47.0,1,Miami Grand Prix,2023
OCO,48.0,1,Miami Grand Prix,2023
OCO,49.0,1,Miami Grand Prix,2023
OCO,50.0,1,Miami Grand Prix,2023
OCO,51.0,1,Miami Grand Prix,2023
OCO,52.0,1,Miami Grand Prix,2023
OCO,53.0,1,Miami Grand Prix,2023
OCO,54.0,1,Miami Grand Prix,2023
OCO,55.0,1,Miami Grand Prix,2023
OCO,56.0,1,Miami Grand Prix,2023
OCO,57.0,1,Miami Grand Prix,2023
MAG,1.0,1,Miami Grand Prix,2023
MAG,2.0,1,Miami Grand Prix,2023
MAG,3.0,1,Miami Grand Prix,2023
MAG,4.0,1,Miami Grand Prix,2023
MAG,5.0,1,Miami Grand Prix,2023
MAG,6.0,1,Miami Grand Prix,2023
MAG,7.0,1,Miami Grand Prix,2023
MAG,8.0,1,Miami Grand Prix,2023
MAG,9.0,1,Miami Grand Prix,2023
MAG,10.0,1,Miami Grand Prix,2023
MAG,11.0,1,Miami Grand Prix,2023
MAG,12.0,1,Miami Grand Prix,2023
MAG,13.0,1,Miami Grand Prix,2023
MAG,14.0,1,Miami Grand Prix,2023
MAG,15.0,1,Miami Grand Prix,2023
MAG,16.0,1,Miami Grand Prix,2023
MAG,17.0,1,Miami Grand Prix,2023
MAG,18.0,1,Miami Grand Prix,2023
MAG,19.0,1,Miami Grand Prix,2023
MAG,20.0,1,Miami Grand Prix,2023
MAG,21.0,1,Miami Grand Prix,2023
MAG,22.0,1,Miami Grand Prix,2023
MAG,23.0,1,Miami Grand Prix,2023
MAG,24.0,1,Miami Grand Prix,2023
MAG,25.0,1,Miami Grand Prix,2023
MAG,26.0,1,Miami Grand Prix,2023
MAG,27.0,1,Miami Grand Prix,2023
MAG,28.0,1,Miami Grand Prix,2023
MAG,29.0,1,Miami Grand Prix,2023
MAG,30.0,1,Miami Grand Prix,2023
MAG,31.0,1,Miami Grand Prix,2023
MAG,32.0,1,Miami Grand Prix,2023
MAG,33.0,1,Miami Grand Prix,2023
MAG,34.0,1,Miami Grand Prix,2023
MAG,35.0,1,Miami Grand Prix,2023
MAG,36.0,1,Miami Grand Prix,2023
MAG,37.0,1,Miami Grand Prix,2023
MAG,38.0,1,Miami Grand Prix,2023
MAG,39.0,1,Miami Grand Prix,2023
MAG,40.0,1,Miami Grand Prix,2023
MAG,41.0,1,Miami Grand Prix,2023
MAG,42.0,1,Miami Grand Prix,2023
MAG,43.0,1,Miami Grand Prix,2023
MAG,44.0,1,Miami Grand Prix,2023
MAG,45.0,1,Miami Grand Prix,2023
MAG,46.0,1,Miami Grand Prix,2023
MAG,47.0,1,Miami Grand Prix,2023
MAG,48.0,1,Miami Grand Prix,2023
MAG,49.0,1,Miami Grand Prix,2023
MAG,50.0,1,Miami Grand Prix,2023
MAG,51.0,1,Miami Grand Prix,2023
MAG,52.0,1,Miami Grand Prix,2023
MAG,53.0,1,Miami Grand Prix,2023
MAG,54.0,1,Miami Grand Prix,2023
MAG,55.0,1,Miami Grand Prix,2023
MAG,56.0,1,Miami Grand Prix,2023
MAG,57.0,1,Miami Grand Prix,2023
TSU,1.0,1,Miami Grand Prix,2023
TSU,2.0,1,Miami Grand Prix,2023
TSU,3.0,1,Miami Grand Prix,2023
TSU,4.0,1,Miami Grand Prix,2023
TSU,5.0,1,Miami Grand Prix,2023
TSU,6.0,1,Miami Grand Prix,2023
TSU,7.0,1,Miami Grand Prix,2023
TSU,8.0,1,Miami Grand Prix,2023
TSU,9.0,1,Miami Grand Prix,2023
TSU,10.0,1,Miami Grand Prix,2023
TSU,11.0,1,Miami Grand Prix,2023
TSU,12.0,1,Miami Grand Prix,2023
TSU,13.0,1,Miami Grand Prix,2023
TSU,14.0,1,Miami Grand Prix,2023
TSU,15.0,1,Miami Grand Prix,2023
TSU,16.0,1,Miami Grand Prix,2023
TSU,17.0,1,Miami Grand Prix,2023
TSU,18.0,1,Miami Grand Prix,2023
TSU,19.0,1,Miami Grand Prix,2023
TSU,20.0,1,Miami Grand Prix,2023
TSU,21.0,1,Miami Grand Prix,2023
TSU,22.0,1,Miami Grand Prix,2023
TSU,23.0,1,Miami Grand Prix,2023
TSU,24.0,1,Miami Grand Prix,2023
TSU,25.0,1,Miami Grand Prix,2023
TSU,26.0,1,Miami Grand Prix,2023
TSU,27.0,1,Miami Grand Prix,2023
TSU,28.0,1,Miami Grand Prix,2023
TSU,29.0,1,Miami Grand Prix,2023
TSU,30.0,1,Miami Grand Prix,2023
TSU,31.0,1,Miami Grand Prix,2023
TSU,32.0,1,Miami Grand Prix,2023
TSU,33.0,1,Miami Grand Prix,2023
TSU,34.0,1,Miami Grand Prix,2023
TSU,35.0,1,Miami Grand Prix,2023
TSU,36.0,1,Miami Grand Prix,2023
TSU,37.0,1,Miami Grand Prix,2023
TSU,38.0,1,Miami Grand Prix,2023
TSU,39.0,1,Miami Grand Prix,2023
TSU,40.0,1,Miami Grand Prix,2023
TSU,41.0,1,Miami Grand Prix,2023
TSU,42.0,1,Miami Grand Prix,2023
TSU,43.0,1,Miami Grand Prix,2023
TSU,44.0,1,Miami Grand Prix,2023
TSU,45.0,1,Miami Grand Prix,2023
TSU,46.0,1,Miami Grand Prix,2023
TSU,47.0,1,Miami Grand Prix,2023
TSU,48.0,1,Miami Grand Prix,2023
TSU,49.0,1,Miami Grand Prix,2023
TSU,50.0,1,Miami Grand Prix,2023
TSU,51.0,1,Miami Grand Prix,2023
TSU,52.0,1,Miami Grand Prix,2023
TSU,53.0,1,Miami Grand Prix,2023
TSU,54.0,1,Miami Grand Prix,2023
TSU,55.0,1,Miami Grand Prix,2023
TSU,56.0,1,Miami Grand Prix,2023
TSU,57.0,1,Miami Grand Prix,2023
STR,1.0,1,Miami Grand Prix,2023
STR,2.0,1,Miami Grand Prix,2023
STR,3.0,1,Miami Grand Prix,2023
STR,4.0,1,Miami Grand Prix,2023
STR,5.0,1,Miami Grand Prix,2023
STR,6.0,1,Miami Grand Prix,2023
STR,7.0,1,Miami Grand Prix,2023
STR,8.0,1,Miami Grand Prix,2023
STR,9.0,1,Miami Grand Prix,2023
STR,10.0,1,Miami Grand Prix,2023
STR,11.0,1,Miami Grand Prix,2023
STR,12.0,1,Miami Grand Prix,2023
STR,13.0,1,Miami Grand Prix,2023
STR,14.0,1,Miami Grand Prix,2023
STR,15.0,1,Miami Grand Prix,2023
STR,16.0,1,Miami Grand Prix,2023
STR,17.0,1,Miami Grand Prix,2023
STR,18.0,1,Miami Grand Prix,2023
STR,19.0,1,Miami Grand Prix,2023
STR,20.0,1,Miami Grand Prix,2023
STR,21.0,1,Miami Grand Prix,2023
STR,22.0,1,Miami Grand Prix,2023
STR,23.0,1,Miami Grand Prix,2023
STR,24.0,1,Miami Grand Prix,2023
STR,25.0,1,Miami Grand Prix,2023
STR,26.0,1,Miami Grand Prix,2023
STR,27.0,1,Miami Grand Prix,2023
STR,28.0,1,Miami Grand Prix,2023
STR,29.0,1,Miami Grand Prix,2023
STR,30.0,1,Miami Grand Prix,2023
STR,31.0,1,Miami Grand Prix,2023
STR,32.0,1,Miami Grand Prix,2023
STR,33.0,1,Miami Grand Prix,2023
STR,34.0,1,Miami Grand Prix,2023
STR,35.0,1,Miami Grand Prix,2023
STR,36.0,1,Miami Grand Prix,2023
STR,37.0,1,Miami Grand Prix,2023
STR,38.0,1,Miami Grand Prix,2023
STR,39.0,1,Miami Grand Prix,2023
STR,40.0,1,Miami Grand Prix,2023
STR,41.0,1,Miami Grand Prix,2023
STR,42.0,1,Miami Grand Prix,2023
STR,43.0,1,Miami Grand Prix,2023
STR,44.0,1,Miami Grand Prix,2023
STR,45.0,1,Miami Grand Prix,2023
STR,46.0,1,Miami Grand Prix,2023
STR,47.0,1,Miami Grand Prix,2023
STR,48.0,1,Miami Grand Prix,2023
STR,49.0,1,Miami Grand Prix,2023
STR,50.0,1,Miami Grand Prix,2023
STR,51.0,1,Miami Grand Prix,2023
STR,52.0,1,Miami Grand Prix,2023
STR,53.0,1,Miami Grand Prix,2023
STR,54.0,1,Miami Grand Prix,2023
STR,55.0,1,Miami Grand Prix,2023
STR,56.0,1,Miami Grand Prix,2023
STR,57.0,1,Miami Grand Prix,2023
BOT,1.0,1,Miami Grand Prix,2023
BOT,2.0,1,Miami Grand Prix,2023
BOT,3.0,1,Miami Grand Prix,2023
BOT,4.0,1,Miami Grand Prix,2023
BOT,5.0,1,Miami Grand Prix,2023
BOT,6.0,1,Miami Grand Prix,2023
BOT,7.0,1,Miami Grand Prix,2023
BOT,8.0,1,Miami Grand Prix,2023
BOT,9.0,1,Miami Grand Prix,2023
BOT,10.0,1,Miami Grand Prix,2023
BOT,11.0,1,Miami Grand Prix,2023
BOT,12.0,1,Miami Grand Prix,2023
BOT,13.0,1,Miami Grand Prix,2023
BOT,14.0,1,Miami Grand Prix,2023
BOT,15.0,1,Miami Grand Prix,2023
BOT,16.0,1,Miami Grand Prix,2023
BOT,17.0,1,Miami Grand Prix,2023
BOT,18.0,1,Miami Grand Prix,2023
BOT,19.0,1,Miami Grand Prix,2023
BOT,20.0,1,Miami Grand Prix,2023
BOT,21.0,1,Miami Grand Prix,2023
BOT,22.0,1,Miami Grand Prix,2023
BOT,23.0,1,Miami Grand Prix,2023
BOT,24.0,1,Miami Grand Prix,2023
BOT,25.0,1,Miami Grand Prix,2023
BOT,26.0,1,Miami Grand Prix,2023
BOT,27.0,1,Miami Grand Prix,2023
BOT,28.0,1,Miami Grand Prix,2023
BOT,29.0,1,Miami Grand Prix,2023
BOT,30.0,1,Miami Grand Prix,2023
BOT,31.0,1,Miami Grand Prix,2023
BOT,32.0,1,Miami Grand Prix,2023
BOT,33.0,1,Miami Grand Prix,2023
BOT,34.0,1,Miami Grand Prix,2023
BOT,35.0,1,Miami Grand Prix,2023
BOT,36.0,1,Miami Grand Prix,2023
BOT,37.0,1,Miami Grand Prix,2023
BOT,38.0,1,Miami Grand Prix,2023
BOT,39.0,1,Miami Grand Prix,2023
BOT,40.0,1,Miami Grand Prix,2023
BOT,41.0,1,Miami Grand Prix,2023
BOT,42.0,1,Miami Grand Prix,2023
BOT,43.0,1,Miami Grand Prix,2023
BOT,44.0,1,Miami Grand Prix,2023
BOT,45.0,1,Miami Grand Prix,2023
BOT,46.0,1,Miami Grand Prix,2023
BOT,47.0,1,Miami Grand Prix,2023
BOT,48.0,1,Miami Grand Prix,2023
BOT,49.0,1,Miami Grand Prix,2023
BOT,50.0,1,Miami Grand Prix,2023
BOT,51.0,1,Miami Grand Prix,2023
BOT,52.0,1,Miami Grand Prix,2023
BOT,53.0,1,Miami Grand Prix,2023
BOT,54.0,1,Miami Grand Prix,2023
BOT,55.0,1,Miami Grand Prix,2023
BOT,56.0,1,Miami Grand Prix,2023
BOT,57.0,1,Miami Grand Prix,2023
ALB,1.0,1,Miami Grand Prix,2023
ALB,2.0,1,Miami Grand Prix,2023
ALB,3.0,1,Miami Grand Prix,2023
ALB,4.0,1,Miami Grand Prix,2023
ALB,5.0,1,Miami Grand Prix,2023
ALB,6.0,1,Miami Grand Prix,2023
ALB,7.0,1,Miami Grand Prix,2023
ALB,8.0,1,Miami Grand Prix,2023
ALB,9.0,1,Miami Grand Prix,2023
ALB,10.0,1,Miami Grand Prix,2023
ALB,11.0,1,Miami Grand Prix,2023
ALB,12.0,1,Miami Grand Prix,2023
ALB,13.0,1,Miami Grand Prix,2023
ALB,14.0,1,Miami Grand Prix,2023
ALB,15.0,1,Miami Grand Prix,2023
ALB,16.0,1,Miami Grand Prix,2023
ALB,17.0,1,Miami Grand Prix,2023
ALB,18.0,1,Miami Grand Prix,2023
ALB,19.0,1,Miami Grand Prix,2023
ALB,20.0,1,Miami Grand Prix,2023
ALB,21.0,1,Miami Grand Prix,2023
ALB,22.0,1,Miami Grand Prix,2023
ALB,23.0,1,Miami Grand Prix,2023
ALB,24.0,1,Miami Grand Prix,2023
ALB,25.0,1,Miami Grand Prix,2023
ALB,26.0,1,Miami Grand Prix,2023
ALB,27.0,1,Miami Grand Prix,2023
ALB,28.0,1,Miami Grand Prix,2023
ALB,29.0,1,Miami Grand Prix,2023
ALB,30.0,1,Miami Grand Prix,2023
ALB,31.0,1,Miami Grand Prix,2023
ALB,32.0,1,Miami Grand Prix,2023
ALB,33.0,1,Miami Grand Prix,2023
ALB,34.0,1,Miami Grand Prix,2023
ALB,35.0,1,Miami Grand Prix,2023
ALB,36.0,1,Miami Grand Prix,2023
ALB,37.0,1,Miami Grand Prix,2023
ALB,38.0,1,Miami Grand Prix,2023
ALB,39.0,1,Miami Grand Prix,2023
ALB,40.0,1,Miami Grand Prix,2023
ALB,41.0,1,Miami Grand Prix,2023
ALB,42.0,1,Miami Grand Prix,2023
ALB,43.0,1,Miami Grand Prix,2023
ALB,44.0,1,Miami Grand Prix,2023
ALB,45.0,1,Miami Grand Prix,2023
ALB,46.0,1,Miami Grand Prix,2023
ALB,47.0,1,Miami Grand Prix,2023
ALB,48.0,1,Miami Grand Prix,2023
ALB,49.0,1,Miami Grand Prix,2023
ALB,50.0,1,Miami Grand Prix,2023
ALB,51.0,1,Miami Grand Prix,2023
ALB,52.0,1,Miami Grand Prix,2023
ALB,53.0,1,Miami Grand Prix,2023
ALB,54.0,1,Miami Grand Prix,2023
ALB,55.0,1,Miami Grand Prix,2023
ALB,56.0,1,Miami Grand Prix,2023
ALB,57.0,1,Miami Grand Prix,2023
HUL,1.0,1,Miami Grand Prix,2023
HUL,2.0,1,Miami Grand Prix,2023
HUL,3.0,1,Miami Grand Prix,2023
HUL,4.0,1,Miami Grand Prix,2023
HUL,5.0,1,Miami Grand Prix,2023
HUL,6.0,1,Miami Grand Prix,2023
HUL,7.0,1,Miami Grand Prix,2023
HUL,8.0,1,Miami Grand Prix,2023
HUL,9.0,1,Miami Grand Prix,2023
HUL,10.0,1,Miami Grand Prix,2023
HUL,11.0,1,Miami Grand Prix,2023
HUL,12.0,1,Miami Grand Prix,2023
HUL,13.0,1,Miami Grand Prix,2023
HUL,14.0,1,Miami Grand Prix,2023
HUL,15.0,1,Miami Grand Prix,2023
HUL,16.0,1,Miami Grand Prix,2023
HUL,17.0,1,Miami Grand Prix,2023
HUL,18.0,1,Miami Grand Prix,2023
HUL,19.0,1,Miami Grand Prix,2023
HUL,20.0,1,Miami Grand Prix,2023
HUL,21.0,1,Miami Grand Prix,2023
HUL,22.0,1,Miami Grand Prix,2023
HUL,23.0,1,Miami Grand Prix,2023
HUL,24.0,1,Miami Grand Prix,2023
HUL,25.0,1,Miami Grand Prix,2023
HUL,26.0,1,Miami Grand Prix,2023
HUL,27.0,1,Miami Grand Prix,2023
HUL,28.0,1,Miami Grand Prix,2023
HUL,29.0,1,Miami Grand Prix,2023
HUL,30.0,1,Miami Grand Prix,2023
HUL,31.0,1,Miami Grand Prix,2023
HUL,32.0,1,Miami Grand Prix,2023
HUL,33.0,1,Miami Grand Prix,2023
HUL,34.0,1,Miami Grand Prix,2023
HUL,35.0,1,Miami Grand Prix,2023
HUL,36.0,1,Miami Grand Prix,2023
HUL,37.0,1,Miami Grand Prix,2023
HUL,38.0,1,Miami Grand Prix,2023
HUL,39.0,1,Miami Grand Prix,2023
HUL,40.0,1,Miami Grand Prix,2023
HUL,41.0,1,Miami Grand Prix,2023
HUL,42.0,1,Miami Grand Prix,2023
HUL,43.0,1,Miami Grand Prix,2023
HUL,44.0,1,Miami Grand Prix,2023
HUL,45.0,1,Miami Grand Prix,2023
HUL,46.0,1,Miami Grand Prix,2023
HUL,47.0,1,Miami Grand Prix,2023
HUL,48.0,1,Miami Grand Prix,2023
HUL,49.0,1,Miami Grand Prix,2023
HUL,50.0,1,Miami Grand Prix,2023
HUL,51.0,1,Miami Grand Prix,2023
HUL,52.0,1,Miami Grand Prix,2023
HUL,53.0,1,Miami Grand Prix,2023
HUL,54.0,1,Miami Grand Prix,2023
HUL,55.0,1,Miami Grand Prix,2023
HUL,56.0,1,Miami Grand Prix,2023
HUL,57.0,1,Miami Grand Prix,2023
ZHO,1.0,1,Miami Grand Prix,2023
ZHO,2.0,1,Miami Grand Prix,2023
ZHO,3.0,1,Miami Grand Prix,2023
