Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber,GP,Session,Date
0 days 02:02:02.464000,PER,11,94.804,38,3.0,,,30.581,40.931,23.292,0 days 02:00:58.263000,0 days 02:01:39.194000,0 days 02:02:02.486000,233.0,256.0,281.0,295.0,True,SOFT,2,1,Red Bull Racing,0 days 02:00:27.660000,04:10.1,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:03:37.071000,PER,11,94.607,39,3.0,,,30.563,40.893,23.151,0 days 02:02:33.049000,0 days 02:03:13.942000,0 days 02:03:37.093000,233.0,260.0,281.0,294.0,True,SOFT,3,1,Red Bull Racing,0 days 02:02:02.464000,05:44.9,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:05:11.435000,PER,11,94.364,40,3.0,,,30.4,40.772,23.192,0 days 02:04:07.493000,0 days 02:04:48.265000,0 days 02:05:11.457000,234.0,257.0,281.0,297.0,True,SOFT,4,1,Red Bull Racing,0 days 02:03:37.071000,07:19.5,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:06:45.835000,PER,11,94.4,41,3.0,,,30.351,40.884,23.165,0 days 02:05:41.808000,0 days 02:06:22.692000,0 days 02:06:45.857000,239.0,258.0,281.0,301.0,False,SOFT,5,1,Red Bull Racing,0 days 02:05:11.435000,08:53.9,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:08:20.360000,PER,11,94.525,42,3.0,,,30.299,40.985,23.241,0 days 02:07:16.156000,0 days 02:07:57.141000,0 days 02:08:20.382000,238.0,260.0,281.0,301.0,False,SOFT,6,1,Red Bull Racing,0 days 02:06:45.835000,10:28.3,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:09:55.157000,PER,11,94.797,43,3.0,,,30.403,41.148,23.246,0 days 02:08:50.785000,0 days 02:09:31.933000,0 days 02:09:55.179000,236.0,262.0,281.0,301.0,False,SOFT,7,1,Red Bull Racing,0 days 02:08:20.360000,12:02.8,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:11:29.956000,PER,11,94.799,44,3.0,,,30.389,41.028,23.382,0 days 02:10:25.568000,0 days 02:11:06.596000,0 days 02:11:29.978000,235.0,257.0,282.0,298.0,False,SOFT,8,1,Red Bull Racing,0 days 02:09:55.157000,13:37.6,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:13:04.548000,PER,11,94.592,45,3.0,,,30.338,40.986,23.268,0 days 02:12:00.316000,0 days 02:12:41.302000,0 days 02:13:04.570000,234.0,263.0,281.0,298.0,False,SOFT,9,1,Red Bull Racing,0 days 02:11:29.956000,15:12.4,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:14:39.392000,PER,11,94.844,46,3.0,,,30.41,41.109,23.325,0 days 02:13:34.980000,0 days 02:14:16.089000,0 days 02:14:39.414000,233.0,262.0,281.0,297.0,False,SOFT,10,1,Red Bull Racing,0 days 02:13:04.548000,16:47.0,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:16:14.122000,PER,11,94.73,47,3.0,,,30.281,41.074,23.375,0 days 02:15:09.695000,0 days 02:15:50.769000,0 days 02:16:14.144000,235.0,262.0,281.0,299.0,False,SOFT,11,1,Red Bull Racing,0 days 02:14:39.392000,18:21.8,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:17:49.007000,PER,11,94.885,48,3.0,,,30.358,41.147,23.38,0 days 02:16:44.502000,0 days 02:17:25.649000,0 days 02:17:49.029000,234.0,264.0,281.0,302.0,False,SOFT,12,1,Red Bull Racing,0 days 02:16:14.122000,19:56.6,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:19:23.973000,PER,11,94.966,49,3.0,,,30.4,41.133,23.433,0 days 02:18:19.429000,0 days 02:19:00.562000,0 days 02:19:23.995000,234.0,262.0,281.0,300.0,False,SOFT,13,1,Red Bull Racing,0 days 02:17:49.007000,21:31.4,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:20:59.055000,PER,11,95.082,50,3.0,,,30.366,41.337,23.379,0 days 02:19:54.361000,0 days 02:20:35.698000,0 days 02:20:59.077000,236.0,263.0,281.0,301.0,False,SOFT,14,1,Red Bull Racing,0 days 02:19:23.973000,23:06.4,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:22:33.995000,PER,11,94.94,51,3.0,,,30.36,41.144,23.436,0 days 02:21:29.437000,0 days 02:22:10.581000,0 days 02:22:34.017000,235.0,265.0,281.0,304.0,False,SOFT,15,1,Red Bull Racing,0 days 02:20:59.055000,24:41.5,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:24:09.178000,PER,11,95.183,52,3.0,,,30.577,41.129,23.477,0 days 02:23:04.594000,0 days 02:23:45.723000,0 days 02:24:09.200000,234.0,266.0,282.0,299.0,False,SOFT,16,1,Red Bull Racing,0 days 02:22:33.995000,26:16.4,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:25:45.020000,PER,11,95.842,53,3.0,,,30.638,41.522,23.682,0 days 02:24:39.838000,0 days 02:25:21.360000,0 days 02:25:45.042000,235.0,266.0,281.0,299.0,False,SOFT,17,1,Red Bull Racing,0 days 02:24:09.178000,27:51.6,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:27:20.479000,PER,11,95.459,54,3.0,,,30.578,41.382,23.499,0 days 02:26:15.620000,0 days 02:26:57.002000,0 days 02:27:20.501000,234.0,265.0,282.0,302.0,False,SOFT,18,1,Red Bull Racing,0 days 02:25:45.020000,29:27.5,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:28:56.090000,PER,11,95.611,55,3.0,,,30.683,41.42,23.508,0 days 02:27:51.184000,0 days 02:28:32.604000,0 days 02:28:56.112000,233.0,264.0,282.0,303.0,False,SOFT,19,1,Red Bull Racing,0 days 02:27:20.479000,31:02.9,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:30:31.658000,PER,11,95.568,56,3.0,,,30.539,41.406,23.623,0 days 02:29:26.651000,0 days 02:30:08.057000,0 days 02:30:31.680000,235.0,266.0,283.0,304.0,False,SOFT,20,1,Red Bull Racing,0 days 02:28:56.090000,32:38.5,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:32:07.404000,PER,11,95.746,57,3.0,,,30.521,41.6,23.625,0 days 02:31:02.201000,0 days 02:31:43.801000,0 days 02:32:07.426000,236.0,267.0,282.0,306.0,False,SOFT,21,1,Red Bull Racing,0 days 02:30:31.658000,34:14.1,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:03:18.061000,SAI,55,97.236,2,1.0,,,30.974,42.366,23.896,0 days 01:02:11.850000,0 days 01:02:54.216000,0 days 01:03:18.112000,235.0,244.0,279.0,297.0,True,SOFT,5,0,Ferrari,0 days 01:01:40.825000,05:23.3,1,5.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:04:55.141000,SAI,55,97.08,3,1.0,,,31.049,42.179,23.852,0 days 01:03:49.161000,0 days 01:04:31.340000,0 days 01:04:55.192000,233.0,246.0,280.0,300.0,True,SOFT,6,0,Ferrari,0 days 01:03:18.061000,07:00.5,1,5.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:06:32.405000,SAI,55,97.264,4,1.0,,,30.957,42.373,23.934,0 days 01:05:26.149000,0 days 01:06:08.522000,0 days 01:06:32.456000,234.0,245.0,285.0,304.0,False,SOFT,7,0,Ferrari,0 days 01:04:55.141000,08:37.6,1,5.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:08:10.437000,SAI,55,98.032,5,1.0,,,30.967,42.821,24.244,0 days 01:07:03.423000,0 days 01:07:46.244000,0 days 01:08:10.488000,232.0,245.0,286.0,324.0,False,SOFT,8,0,Ferrari,0 days 01:06:32.405000,10:14.8,1,5.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:09:48.178000,SAI,55,97.741,6,1.0,,,30.879,42.803,24.059,0 days 01:08:41.367000,0 days 01:09:24.170000,0 days 01:09:48.229000,233.0,243.0,286.0,325.0,False,SOFT,9,0,Ferrari,0 days 01:08:10.437000,11:52.9,1,5.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:11:26.438000,SAI,55,98.26,7,1.0,,,30.847,43.148,24.265,0 days 01:10:19.076000,0 days 01:11:02.224000,0 days 01:11:26.489000,234.0,242.0,286.0,326.0,False,SOFT,10,0,Ferrari,0 days 01:09:48.178000,13:30.6,1,5.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:13:04.621000,SAI,55,98.183,8,1.0,,,31.341,42.701,24.141,0 days 01:11:57.830000,0 days 01:12:40.531000,0 days 01:13:04.672000,232.0,246.0,287.0,316.0,False,SOFT,11,0,Ferrari,0 days 01:11:26.438000,15:08.9,1,5.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:14:42.651000,SAI,55,98.03,9,1.0,,,30.99,42.868,24.172,0 days 01:13:35.662000,0 days 01:14:18.530000,0 days 01:14:42.702000,234.0,247.0,285.0,323.0,False,SOFT,12,0,Ferrari,0 days 01:13:04.621000,16:47.1,1,5.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:17:57.915000,SAI,55,97.656,11,1.0,,,31.266,42.386,24.004,0 days 01:16:51.576000,0 days 01:17:33.962000,0 days 01:17:57.966000,232.0,252.0,280.0,324.0,False,SOFT,14,0,Ferrari,0 days 01:16:20.259000,20:02.7,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:19:35.565000,SAI,55,97.65,12,1.0,,,31.089,42.46,24.101,0 days 01:18:29.055000,0 days 01:19:11.515000,0 days 01:19:35.616000,232.0,248.0,277.0,299.0,False,SOFT,15,0,Ferrari,0 days 01:17:57.915000,21:40.3,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:21:12.808000,SAI,55,97.243,13,1.0,,,31.025,42.212,24.006,0 days 01:20:06.641000,0 days 01:20:48.853000,0 days 01:21:12.859000,233.0,250.0,277.0,298.0,False,SOFT,16,0,Ferrari,0 days 01:19:35.565000,23:18.0,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:26:26.162000,SAI,55,96.376,16,2.0,,,30.412,42.131,23.833,0 days 01:25:20.249000,0 days 01:26:02.380000,0 days 01:26:26.213000,236.0,247.0,289.0,325.0,True,HARD,2,1,Ferrari,0 days 01:24:49.786000,28:32.2,1,5.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:28:01.669000,SAI,55,95.507,17,2.0,,,30.202,41.758,23.547,0 days 01:26:56.415000,0 days 01:27:38.173000,0 days 01:28:01.720000,233.0,251.0,286.0,332.0,True,HARD,3,1,Ferrari,0 days 01:26:26.162000,30:08.6,1,4.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:29:37.757000,SAI,55,96.088,18,2.0,,,30.59,41.964,23.534,0 days 01:28:32.310000,0 days 01:29:14.274000,0 days 01:29:37.808000,233.0,249.0,279.0,322.0,False,HARD,4,1,Ferrari,0 days 01:28:01.669000,31:44.1,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:31:13.993000,SAI,55,96.236,19,2.0,,,30.805,41.897,23.534,0 days 01:30:08.613000,0 days 01:30:50.510000,0 days 01:31:14.044000,234.0,248.0,279.0,293.0,False,HARD,5,1,Ferrari,0 days 01:29:37.757000,33:20.2,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:32:50.027000,SAI,55,96.034,20,2.0,,,30.786,41.66,23.588,0 days 01:31:44.830000,0 days 01:32:26.490000,0 days 01:32:50.078000,235.0,252.0,279.0,297.0,False,HARD,6,1,Ferrari,0 days 01:31:13.993000,34:56.4,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:34:26.131000,SAI,55,96.104,21,2.0,,,30.796,41.752,23.556,0 days 01:33:20.874000,0 days 01:34:02.626000,0 days 01:34:26.182000,235.0,252.0,279.0,298.0,False,HARD,7,1,Ferrari,0 days 01:32:50.027000,36:32.5,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:36:02.139000,SAI,55,96.008,22,2.0,,,30.686,41.77,23.552,0 days 01:34:56.868000,0 days 01:35:38.638000,0 days 01:36:02.190000,235.0,253.0,280.0,299.0,False,HARD,8,1,Ferrari,0 days 01:34:26.131000,38:08.6,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:37:38.288000,SAI,55,96.149,23,2.0,,,30.738,41.797,23.614,0 days 01:36:32.928000,0 days 01:37:14.725000,0 days 01:37:38.339000,236.0,252.0,280.0,300.0,False,HARD,9,1,Ferrari,0 days 01:36:02.139000,39:44.6,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:39:14.488000,SAI,55,96.2,24,2.0,,,30.698,41.881,23.621,0 days 01:38:09.037000,0 days 01:38:50.918000,0 days 01:39:14.539000,236.0,251.0,280.0,301.0,False,HARD,10,1,Ferrari,0 days 01:37:38.288000,41:20.7,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:40:50.708000,SAI,55,96.22,25,2.0,,,30.724,41.907,23.589,0 days 01:39:45.263000,0 days 01:40:27.170000,0 days 01:40:50.759000,233.0,251.0,280.0,301.0,False,HARD,11,1,Ferrari,0 days 01:39:14.488000,42:56.9,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:42:26.929000,SAI,55,96.221,26,2.0,,,30.714,41.878,23.629,0 days 01:41:21.473000,0 days 01:42:03.351000,0 days 01:42:26.980000,237.0,252.0,280.0,302.0,False,HARD,12,1,Ferrari,0 days 01:40:50.708000,44:33.1,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:44:03.201000,SAI,55,96.272,27,2.0,,,30.807,41.836,23.629,0 days 01:42:57.787000,0 days 01:43:39.623000,0 days 01:44:03.252000,236.0,251.0,280.0,301.0,False,HARD,13,1,Ferrari,0 days 01:42:26.929000,46:09.4,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:45:39.735000,SAI,55,96.534,28,2.0,,,30.901,41.965,23.668,0 days 01:44:34.153000,0 days 01:45:16.118000,0 days 01:45:39.786000,236.0,251.0,280.0,299.0,False,HARD,14,1,Ferrari,0 days 01:44:03.201000,47:45.6,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:47:16.335000,SAI,55,96.6,29,2.0,,,30.852,41.97,23.778,0 days 01:46:10.638000,0 days 01:46:52.608000,0 days 01:47:16.386000,236.0,254.0,280.0,301.0,False,HARD,15,1,Ferrari,0 days 01:45:39.735000,49:22.2,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:48:52.672000,SAI,55,96.337,30,2.0,,,30.746,41.897,23.694,0 days 01:47:47.132000,0 days 01:48:29.029000,0 days 01:48:52.723000,236.0,253.0,280.0,303.0,False,HARD,16,1,Ferrari,0 days 01:47:16.335000,50:58.8,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:50:29.209000,SAI,55,96.537,31,2.0,,,30.851,41.959,23.727,0 days 01:49:23.574000,0 days 01:50:05.533000,0 days 01:50:29.260000,234.0,253.0,280.0,301.0,False,HARD,17,1,Ferrari,0 days 01:48:52.672000,52:35.1,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:52:05.971000,SAI,55,96.762,32,2.0,,,30.873,42.115,23.774,0 days 01:51:00.133000,0 days 01:51:42.248000,0 days 01:52:06.022000,236.0,255.0,280.0,303.0,False,HARD,18,1,Ferrari,0 days 01:50:29.209000,54:11.6,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:53:42.527000,SAI,55,96.556,33,2.0,,,30.833,41.987,23.736,0 days 01:52:36.855000,0 days 01:53:18.842000,0 days 01:53:42.578000,237.0,254.0,280.0,303.0,False,HARD,19,1,Ferrari,0 days 01:52:05.971000,55:48.4,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:55:19.078000,SAI,55,96.551,34,2.0,,,30.858,41.933,23.76,0 days 01:54:13.436000,0 days 01:54:55.369000,0 days 01:55:19.129000,236.0,254.0,280.0,301.0,False,HARD,20,1,Ferrari,0 days 01:53:42.527000,57:25.0,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:00:29.274000,SAI,55,95.302,37,3.0,,,30.695,41.39,23.217,0 days 01:59:24.718000,0 days 02:00:06.108000,0 days 02:00:29.325000,237.0,250.0,282.0,296.0,True,HARD,2,1,Ferrari,0 days 01:58:53.972000,02:36.4,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:02:04.374000,SAI,55,95.1,38,3.0,,,30.631,41.329,23.14,0 days 02:00:59.956000,0 days 02:01:41.285000,0 days 02:02:04.425000,237.0,251.0,282.0,300.0,True,HARD,3,1,Ferrari,0 days 02:00:29.274000,04:11.7,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:03:39.083000,SAI,55,94.709,39,3.0,,,30.481,41.066,23.162,0 days 02:02:34.906000,0 days 02:03:15.972000,0 days 02:03:39.134000,237.0,254.0,282.0,299.0,True,HARD,4,1,Ferrari,0 days 02:02:04.374000,05:46.8,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:05:13.822000,SAI,55,94.739,40,3.0,,,30.382,41.146,23.211,0 days 02:04:09.516000,0 days 02:04:50.662000,0 days 02:05:13.873000,238.0,254.0,282.0,303.0,False,HARD,5,1,Ferrari,0 days 02:03:39.083000,07:21.5,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:06:48.863000,SAI,55,95.041,41,3.0,,,30.638,41.205,23.198,0 days 02:05:44.511000,0 days 02:06:25.716000,0 days 02:06:48.914000,236.0,253.0,282.0,303.0,False,HARD,6,1,Ferrari,0 days 02:05:13.822000,08:56.3,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:08:23.724000,SAI,55,94.861,42,3.0,,,30.448,41.195,23.218,0 days 02:07:19.362000,0 days 02:08:00.557000,0 days 02:08:23.775000,237.0,255.0,282.0,301.0,False,HARD,7,1,Ferrari,0 days 02:06:48.863000,10:31.3,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:09:58.519000,SAI,55,94.795,43,3.0,,,30.387,41.201,23.207,0 days 02:08:54.162000,0 days 02:09:35.363000,0 days 02:09:58.570000,238.0,253.0,281.0,302.0,False,HARD,8,1,Ferrari,0 days 02:08:23.724000,12:06.2,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:11:33.026000,SAI,55,94.507,44,3.0,,,30.35,40.971,23.186,0 days 02:10:28.920000,0 days 02:11:09.891000,0 days 02:11:33.077000,237.0,255.0,282.0,301.0,True,HARD,9,1,Ferrari,0 days 02:09:58.519000,13:40.9,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:13:07.816000,SAI,55,94.79,45,3.0,,,30.398,41.123,23.269,0 days 02:12:03.475000,0 days 02:12:44.598000,0 days 02:13:07.867000,237.0,256.0,282.0,301.0,False,HARD,10,1,Ferrari,0 days 02:11:33.026000,15:15.5,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:14:42.669000,SAI,55,94.853,46,3.0,,,30.466,41.116,23.271,0 days 02:13:38.333000,0 days 02:14:19.449000,0 days 02:14:42.720000,237.0,256.0,282.0,300.0,False,HARD,11,1,Ferrari,0 days 02:13:07.816000,16:50.2,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:16:17.570000,SAI,55,94.901,47,3.0,,,30.455,41.086,23.36,0 days 02:15:13.175000,0 days 02:15:54.261000,0 days 02:16:17.621000,237.0,255.0,281.0,303.0,False,HARD,12,1,Ferrari,0 days 02:14:42.669000,18:25.1,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:17:52.551000,SAI,55,94.981,48,3.0,,,30.602,41.028,23.351,0 days 02:16:48.223000,0 days 02:17:29.251000,0 days 02:17:52.602000,236.0,258.0,282.0,303.0,False,HARD,13,1,Ferrari,0 days 02:16:17.570000,20:00.0,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:19:27.991000,SAI,55,95.44,49,3.0,,,30.499,41.58,23.361,0 days 02:18:23.101000,0 days 02:19:04.681000,0 days 02:19:28.042000,237.0,254.0,282.0,302.0,False,HARD,14,1,Ferrari,0 days 02:17:52.551000,21:35.0,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:21:03.133000,SAI,55,95.142,50,3.0,,,30.468,41.331,23.343,0 days 02:19:58.510000,0 days 02:20:39.841000,0 days 02:21:03.184000,238.0,256.0,282.0,303.0,False,HARD,15,1,Ferrari,0 days 02:19:27.991000,23:10.4,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:22:38.415000,SAI,55,95.282,51,3.0,,,30.502,41.387,23.393,0 days 02:21:33.686000,0 days 02:22:15.073000,0 days 02:22:38.466000,236.0,255.0,281.0,304.0,False,HARD,16,1,Ferrari,0 days 02:21:03.133000,24:45.6,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:24:13.498000,SAI,55,95.083,52,3.0,,,30.522,41.259,23.302,0 days 02:23:08.988000,0 days 02:23:50.247000,0 days 02:24:13.549000,237.0,258.0,281.0,303.0,False,HARD,17,1,Ferrari,0 days 02:22:38.415000,26:20.8,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:25:48.709000,SAI,55,95.211,53,3.0,,,30.491,41.288,23.432,0 days 02:24:44.040000,0 days 02:25:25.328000,0 days 02:25:48.760000,237.0,258.0,283.0,301.0,False,HARD,18,1,Ferrari,0 days 02:24:13.498000,27:55.9,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:27:24.018000,SAI,55,95.309,54,3.0,,,30.555,41.277,23.477,0 days 02:26:19.315000,0 days 02:27:00.592000,0 days 02:27:24.069000,237.0,257.0,284.0,306.0,False,HARD,19,1,Ferrari,0 days 02:25:48.709000,29:31.1,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:28:59.425000,SAI,55,95.407,55,3.0,,,30.699,41.192,23.516,0 days 02:27:54.768000,0 days 02:28:35.960000,0 days 02:28:59.476000,237.0,263.0,282.0,306.0,False,HARD,20,1,Ferrari,0 days 02:27:24.018000,31:06.4,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:30:34.730000,SAI,55,95.305,56,3.0,,,30.593,41.18,23.532,0 days 02:29:30.069000,0 days 02:30:11.249000,0 days 02:30:34.781000,238.0,265.0,283.0,301.0,False,HARD,21,1,Ferrari,0 days 02:28:59.425000,32:41.9,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:32:10.057000,SAI,55,95.327,57,3.0,,,30.55,41.125,23.652,0 days 02:31:05.331000,0 days 02:31:46.456000,0 days 02:32:10.108000,239.0,269.0,282.0,305.0,False,HARD,22,1,Ferrari,0 days 02:30:34.730000,34:17.2,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:03:15.338000,LEC,16,96.862,2,1.0,,,31.166,41.864,23.832,0 days 01:02:09.642000,0 days 01:02:51.506000,0 days 01:03:15.338000,232.0,240.0,277.0,293.0,True,SOFT,5,0,Ferrari,0 days 01:01:38.476000,05:20.9,1,2.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:04:53.400000,LEC,16,98.062,3,1.0,,,31.223,42.856,23.983,0 days 01:03:46.561000,0 days 01:04:29.417000,0 days 01:04:53.400000,234.0,256.0,283.0,296.0,False,SOFT,6,0,Ferrari,0 days 01:03:15.338000,06:57.8,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:08:09.283000,LEC,16,98.131,5,1.0,,,31.192,42.872,24.067,0 days 01:07:02.344000,0 days 01:07:45.216000,0 days 01:08:09.283000,232.0,242.0,283.0,298.0,False,SOFT,8,0,Ferrari,0 days 01:06:31.152000,10:13.6,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:09:47.065000,LEC,16,97.782,6,1.0,,,30.936,42.751,24.095,0 days 01:08:40.219000,0 days 01:09:22.970000,0 days 01:09:47.065000,230.0,242.0,283.0,312.0,False,SOFT,9,0,Ferrari,0 days 01:08:09.283000,11:51.7,1,3.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:11:26.022000,LEC,16,98.957,7,1.0,,,31.008,43.761,24.188,0 days 01:10:18.073000,0 days 01:11:01.834000,0 days 01:11:26.022000,231.0,246.0,285.0,310.0,False,SOFT,10,0,Ferrari,0 days 01:09:47.065000,13:29.5,1,4.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:13:04.158000,LEC,16,98.136,8,1.0,,,31.2,42.753,24.183,0 days 01:11:57.222000,0 days 01:12:39.975000,0 days 01:13:04.158000,232.0,258.0,284.0,316.0,False,SOFT,11,0,Ferrari,0 days 01:11:26.022000,15:08.5,1,4.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:14:42.002000,LEC,16,97.844,9,1.0,,,31.147,42.533,24.164,0 days 01:13:35.305000,0 days 01:14:17.838000,0 days 01:14:42.002000,229.0,258.0,283.0,314.0,False,SOFT,12,0,Ferrari,0 days 01:13:04.158000,16:46.6,1,4.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:21:35.526000,LEC,16,96.432,13,2.0,,,30.58,42.173,23.679,0 days 01:20:29.674000,0 days 01:21:11.847000,0 days 01:21:35.526000,235.0,254.0,282.0,314.0,True,HARD,2,1,Ferrari,0 days 01:19:59.094000,23:41.5,1,9.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:23:12.282000,LEC,16,96.756,14,2.0,,,30.787,42.232,23.737,0 days 01:22:06.313000,0 days 01:22:48.545000,0 days 01:23:12.282000,236.0,247.0,282.0,305.0,False,HARD,3,1,Ferrari,0 days 01:21:35.526000,25:18.0,1,8.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:24:49.095000,LEC,16,96.813,15,2.0,,,30.831,42.256,23.726,0 days 01:23:43.113000,0 days 01:24:25.369000,0 days 01:24:49.095000,236.0,244.0,285.0,298.0,False,HARD,4,1,Ferrari,0 days 01:23:12.282000,26:54.7,1,6.0,False,,False,True,1,Bahrain Grand Prix,R,02-03-2024
